AVAIL|ACTIVE_FEATURES|CPUS|TMP_DISK|FREE_MEM|AVAIL_FEATURES|GROUPS|OVERSUBSCRIBE|TIMELIMIT|MEMORY|HOSTNAMES|NODE_ADDR|PRIO_TIER|ROOT|JOB_SIZE|STATE|USER|VERSION|WEIGHT|S:C:T|NODES(A/I) |MAX_CPUS_PER_NODE |CPUS(A/I/O/T) |NODES |REASON |NODES(A/I/O/T) |GRES |TIMESTAMP |PRIO_JOB_FACTOR |DEFAULTTIME |PREEMPT_MODE |NODELIST |CPU_LOAD |PARTITION |PARTITION |ALLOCNODES |STATE |USER |CLUSTER |SOCKETS |CORES |THREADS 
up|node320,centos6|20|0|N/A|node320,centos6|all|NO|12:00:00|64000|node320|node320|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |16/4/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node320 |15.98 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |10 |1 
up|node390,centos7|20|0|N/A|node390,centos7|all|NO|12:00:00|63000|node390|node390|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |18/2/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node390 |14.00 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node391,centos7|20|0|N/A|node391,centos7|all|NO|12:00:00|63000|node391|node391|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |19/1/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node391 |17.07 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node392,centos7|20|0|N/A|node392,centos7|all|NO|12:00:00|63000|node392|node392|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |19/1/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node392 |3.64 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node393,centos7|20|0|N/A|node393,centos7|all|NO|12:00:00|63000|node393|node393|10|no|1-infinite|mix|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |19/1/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node393 |15.08 |newnodes |newnodes |all |mixed |Unknown |N/A |2 |10 |1 
up|node425,centos6|24|0|N/A|node425,centos6|all|NO|12:00:00|516000|node425|node425|10|no|1-infinite|mix|root|N/A|1|2:12:1|1/0 |UNLIMITED |16/8/0/24 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node425 |16.00 |newnodes |newnodes |all |mixed |root(0) |N/A |2 |12 |1 
up|node119,centos7|16|0|N/A|node119,centos7|all|NO|12:00:00|64000|node119|node119|10|no|1-infinite|alloc|Unknown|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node119 |10.49 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |8 |1 
up|node129,centos7|16|0|N/A|node129,centos7|all|NO|12:00:00|64000|node129|node129|10|no|1-infinite|alloc|root|N/A|1|2:8:1|1/0 |UNLIMITED |16/0/0/16 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node129 |15.78 |newnodes |newnodes |all |allocated |root(0) |N/A |2 |8 |1 
up|node254,centos7|20|0|N/A|node254,centos7|all|NO|12:00:00|64000|node254|node254|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node254 |11.45 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node255,centos7|20|0|N/A|node255,centos7|all|NO|12:00:00|64000|node255|node255|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node255 |11.02 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node256,centos7|20|0|N/A|node256,centos7|all|NO|12:00:00|64000|node256|node256|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node256 |13.27 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node257,centos7|20|0|N/A|node257,centos7|all|NO|12:00:00|64000|node257|node257|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node257 |17.29 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node265,centos7|20|0|N/A|node265,centos7|all|NO|12:00:00|64000|node265|node265|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node265 |19.99 |newnodes |newnodes |all |allocated |root(0) |N/A |2 |10 |1 
up|node266,centos7|20|0|N/A|node266,centos7|all|NO|12:00:00|64000|node266|node266|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node266 |13.26 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node281,centos7|20|0|N/A|node281,centos7|all|NO|12:00:00|64000|node281|node281|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node281 |15.36 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node282,centos7|20|0|N/A|node282,centos7|all|NO|12:00:00|257000|node282|node282|10|no|1-infinite|alloc|root|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node282 |20.19 |newnodes |newnodes |all |allocated |root(0) |N/A |2 |10 |1 
up|node284,centos7|20|0|N/A|node284,centos7|all|NO|12:00:00|64000|node284|node284|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node284 |17.54 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node286,centos7|20|0|N/A|node286,centos7|all|NO|12:00:00|257000|node286|node286|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node286 |8.23 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node287,centos7|20|0|N/A|node287,centos7|all|NO|12:00:00|64000|node287|node287|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node287 |18.24 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node288,centos7|20|0|N/A|node288,centos7|all|NO|12:00:00|64000|node288|node288|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node288 |17.40 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node339,centos7|48|0|N/A|node339,centos7|all|NO|12:00:00|1031000|node339|node339|10|no|1-infinite|alloc|Unknown|N/A|1|4:12:1|1/0 |UNLIMITED |48/0/0/48 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node339 |31.62 |newnodes |newnodes |all |allocated |Unknown |N/A |4 |12 |1 
up|node340,centos6|48|0|N/A|node340,centos6|all|NO|12:00:00|1033000|node340|node340|10|no|1-infinite|alloc|root|N/A|1|4:12:1|1/0 |UNLIMITED |48/0/0/48 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node340 |47.73 |newnodes |newnodes |all |allocated |root(0) |N/A |4 |12 |1 
up|node341,centos7|48|0|N/A|node341,centos7|all|NO|12:00:00|1031000|node341|node341|10|no|1-infinite|alloc|Unknown|N/A|1|4:12:1|1/0 |UNLIMITED |48/0/0/48 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node341 |38.81 |newnodes |newnodes |all |allocated |Unknown |N/A |4 |12 |1 
up|node342,centos7|48|0|N/A|node342,centos7|all|NO|12:00:00|1031000|node342|node342|10|no|1-infinite|alloc|root|N/A|1|4:12:1|1/0 |UNLIMITED |48/0/0/48 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node342 |23.83 |newnodes |newnodes |all |allocated |root(0) |N/A |4 |12 |1 
up|node395,centos7|20|0|N/A|node395,centos7|all|NO|12:00:00|63000|node395|node395|10|no|1-infinite|alloc|Unknown|N/A|1|2:10:1|1/0 |UNLIMITED |20/0/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node395 |16.17 |newnodes |newnodes |all |allocated |Unknown |N/A |2 |10 |1 
up|node276,centos7|20|0|N/A|node276,centos7|all|NO|12:00:00|64000|node276|node276|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node276 |6.79 |newnodes |newnodes |all |idle |root(0) |N/A |2 |10 |1 
up|node277,centos7|20|0|N/A|node277,centos7|all|NO|12:00:00|64000|node277|node277|10|no|1-infinite|idle|root|N/A|1|2:10:1|0/1 |UNLIMITED |0/20/0/20 |1 |none |0/1/0/1 |(null) |Unknown |10 |n/a |OFF |node277 |7.06 |newnodes |newnodes |all |idle |root(0) |N/A |2 |10 |1 
up|node290,centos7|20|0|N/A|node290,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node290|node290|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node290 |8.03 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node291,centos7|20|0|N/A|node291,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node291|node291|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node291 |8.02 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node292,centos7|20|0|N/A|node292,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node292|node292|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node292 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node293,centos7|20|0|N/A|node293,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node293|node293|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node293 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node294,centos7|20|0|N/A|node294,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node294|node294|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node294 |8.02 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node295,centos7|20|0|N/A|node295,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node295|node295|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node295 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node296,centos7|20|0|N/A|node296,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node296|node296|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node296 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node420,centos7|20|0|N/A|node420,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node420|node420|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node420 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node421,centos7|20|0|N/A|node421,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node421|node421|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node421 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
up|node422,centos7|20|0|N/A|node422,centos7|sched_mit_chisholm,slurm_admin|NO|90-00:00:00|257000|node422|node422|10|no|1-infinite|mix|root|N/A|1|2:10:1|1/0 |UNLIMITED |8/12/0/20 |1 |none |1/0/0/1 |(null) |Unknown |10 |n/a |OFF |node422 |8.01 |sched_mit_chisholm |sched_mit_chisholm |all |mixed |root(0) |N/A |2 |10 |1 
